PARID,owner
0060M00089000000,city
0091G00132000000,city
0091G00136000000,city
0091G00139000000,city
0091G00146000000,city
0091G00151000000,city
0091G00152000000,city
0185D00128000000,city
0090S00177000000,city
0092M00036000000,city
0135H00150000000,city
0091B00059000000,city
0091B00061000000,city
0091B00110000000,city
0091C00022000000,city
0091C00026000000,city
0091C00028000000,city
0091C00029000000,city
0091C00030000000,city
0091F00137000000,city
0091F00140000000,city
0091F00141000000,city
0091F00148000000,city
0095F00248000000,city
0095F00249000000,city
0095F00250000000,city
0095F00252000000,city
0095F00265000000,city
0060P00100000000,city
0095B00205000000,city
0095B00206000000,city
0095B00207000000,city
0014N00250000000,city
0014N00258000000,city
0014P00016000000,city
0090M00174000000,city
0090M00179000000,city
0090M00181000000,city
0033B00319000000,city
0033E00271000000,city
0060R00365000000,city
0014P00257000000,city
0014R00219000000,city
0090M00240000000,city
0090M00242000000,city
0090M00244000000,city
0090M00251000000,city
0014K00203000000,city
0014K00205000000,city
0033F00013000000,city
0014J00034000000,city
0014J00036000000,city
0014R00133000000,city
0090M00123000000,city
0090M00125000000,city
0090M00126000000,city
0090M00135000000,city
0014L00094000000,city
0070J00047000000,city
0095R00205000000,city
0033K00128000000,city
0014K00238000000,city
0070J00048000000,city
0070J00049000000,city
0070J00051000000,city
0060E00143000000,city
0033B00350000000,city
0033B00356000000,city
0095R00313000000,city
0014L00216000000,city
0033F00092000000,city
0070J00078000000,city
0033A00260000000,city
0014N00168000000,city
0014N00171000000,city
0033C00152000000,city
0060A00148000000,city
0060C00133000000,city
0060C00149000000,city
0138H00280000000,city
0033A00301000000,city
0014N00178000000,city
0090M00092000000,city
0014K00082000000,city
0060P00189000000,city
0095R00190000000,city
0095R00193000000,city
0090M00094000000,city
0138D00373000000,city
0014K00130000000,city
0059J00030000000,city
0067D00500000000,city
0095R00196000000,city
0095S00234000000,city
0095S00240000000,city
0014J00033000000,city
0014P00206000000,city
0014P00207000000,city
0059J00052000000,city
0059J00060000000,city
0059J00064000000,city
0095R00250000000,city
0095R00252000000,city
0095R00272000000,city
0095R00273000000,city
0014L00212000000,city
0060J00224000000,city
0033B00122000000,city
0033A00283000000,city
0033K00078000000,city
0033K00086000000,city
0090L00001000000,city
0033B00084000000,city
0067P00097000000,city
0095B00216000000,city
0095B00220000000,city
0095B00221000000,city
0095B00222000000,city
0095B00228000000,city
0095R00166000000,city
0014J00010000000,city
0014J00011000000,city
0014J00014000000,city
0014J00015000000,city
0014R00091000000,city
0090M00064000000,city
0090M00071000000,city
0014L00067000000,city
0014K00106000000,city
0059E00200000000,city
0059E00202000000,city
0059E00206000000,city
0059E00208000000,city
0095B00250000000,city
0033K00101000000,city
0014J00049000000,city
0033A00345000000,city
0033A00349000000,city
0014R00142000000,city
0014N00223000000,city
0059J00004000000,city
0059J00006000000,city
0059N00254000000,city
0059N00256000000,city
0138C00015000000,city
0033A00200000000,city
0033A00223000000,city
0014J00052000000,city
0014R00025000000,city
0095R00364000000,city
0014K00269000000,city
0060E00194000000,city
0060H00154000000,city
0014R00078000000,city
0031G00200000000,city
0031G00202000000,city
0033F00212000000,city
0071L00084000000,city
0019J00054000000,city
0019J00055000000,city
0075R00114000000,city
0075R00115000000,city
0075R00116000000,city
0075R00118000000,city
0075R00119000000,city
0075R00122000000,city
0076N00194000000,city
0075M00205000000,city
0114B00060000000,city
0075S00041000000,city
0019J00085000000,city
0019J00092000000,city
0019J00093000000,city
0019J00095000000,city
0019J00096000000,city
0019J00097000000,city
0019J00098000000,city
0019J00099000000,city
0019J00102000000,city
0114H00108000000,city
0076B00128000000,city
0019J00116000000,city
0019J00117000000,city
0019J00118000000,city
0019J00119000000,city
0019J00120000000,city
0115A00050000000,city
0075H00038000000,city
0076J00115000000,city
0115A00164000000,city
0115A00170000000,city
0115A00175000000,city
0115A00178000000,city
0115A00188000000,city
0075H00058000000,city
0075L00096000000,city
0075L00116000000,city
0075M00123000000,city
0114K00043000000,city
0114K00094000000,city
0115B00325000000,city
0115B00326000000,city
0019E00151000000,city
0075M00134000000,city
0075M00135000000,city
0075M00137000000,city
0075M00138000000,city
0075M00144000000,city
0075M00145000000,city
0114K00102000000,city
0114K00158000000,city
0115B00327000000,city
0115B00332000000,city
0115B00335000000,city
0115B00346000000,city
0115B00354000000,city
0115N00035000000,city
0114D00265000000,city
0114B00016000000,city
0075S00285000000,city
0075M00242000000,city
0075S00084000000,city
0075S00092000000,city
0075S00094000000,city
0045K00165000000,city
0115E00193000000,city
0115E00198000000,city
0075B00017000000,city
0075B00063000000,city
0075B00069000000,city
0075B00072000000,city
0075B00084000000,city
0076E00231000000,city
0075B00088000000,city
0075B00090000000,city
0018E00052000000,city
0114J00077000000,city
0075H00035000000,city
0076K00358000000,city
0076K00361000000,city
0076L00026000000,city
0076J00113000000,city
0076J00161000000,city
0076J00179000000,city
0075D00197000000,city
0115A00135000000,city
0115A00163000000,city
0076P00078000000,city
0075M00093000000,city
0075M00098000000,city
0075M00099000000,city
0075M00100000000,city
0075M00101000000,city
0075M00102000000,city
0075M00103000000,city
0076N00131000000,city
0076N00132000000,city
0076N00198000000,city
0115J00228000000,city
0115A00252000000,city
0115B00312000000,city
0115B00323000000,city
0115B00324000000,city
0113M00010000000,city
0113M00013000000,city
0075S00282000000,city
0075S00283000000,city
0075S00283000A00,city
0075S00284000000,city
0076N00202000000,city
0045N00074000000,city
0045N00074000100,city
0045N00113000000,city
0075M00236000000,city
0075S00069000000,city
0076N00014000000,city
0075L00291000000,city
0075L00292000000,city
0114L00182000000,city
0115E00069000000,city
0115E00070000000,city
0076A00257000000,city
0075B00305000000,city
0075B00307000000,city
0075B00309000000,city
0075B00310000000,city
0076B00027000000,city
0076B00047000000,city
0075A00021000000,city
0075A00041000000,city
0075S00070000000,city
0075S00071000000,city
0075S00072000000,city
0075S00074000000,city
0075S00082000000,city
0045N00147000000,city
0114H00500000000,city
0114J00004000000,city
0076B00129000000,city
0076B00137000000,city
0076B00139000000,city
0076B00142000000,city
0076B00154000000,city
0076B00155000000,city
0076B00158000000,city
0075B00049000000,city
0076A00132000000,city
0114R00008000000,city
0019J00121000000,city
0019J00122000000,city
0076J00088000000,city
0076J00096000000,city
0115A00211000000,city
0019A00152000000,city
0019E00012000000,city
0019E00014000000,city
0076K00340000000,city
0076K00352000000,city
0076K00354000000,city
0076K00356000000,city
0075M00147000000,city
0076J00160000000,city
0076K00109000000,city
0114K00123000000,city
0115A00224000000,city
0115A00231000000,city
0114E00001000000,city
0019E00209000000,city
0019J00050000000,city
0019J00052000000,city
0019J00053000000,city
0138A00244000000,city
0139H00009000000,city
0139M00201000000,city
0139M00203000000,city
0139M00215000000,city
0139M00217000000,city
0139D00041000000,city
0190D00010000000,city
0139M00142000000,city
0139D00030000000,city
0139D00031000000,city
0139D00032000000,city
0139D00033000000,city
0139D00034000000,city
0139D00035000000,city
0139D00036000000,city
0139D00037000000,city
0139D00038000000,city
0139D00039000000,city
0139D00040000000,city
0138P00052000000,city
0139D00082000000,city
0138A00055000000,city
0138A00057000000,city
0138A00066000000,city
0138C00010000000,city
0138C00012000000,city
0139S00248000000,city
0139C00013000000,city
0139C00014000000,city
0139C00015000000,city
0139C00018000000,city
0139C00021000000,city
0139C00027000000,city
0139C00028000000,city
0138E00080000000,city
0138E00086000000,city
0138E00090000000,city
0138B00001000000,city
0138B00003000000,city
0138B00004000000,city
0138C00145000000,city
0139D00028000000,city
0139D00029000000,city
0138B00073000000,city
0139M00278000000,city
0139M00280000000,city
0139M00370000001,city
0138P00030000000,city
0138F00072000000,city
0138F00087000000,city
0138F00089000000,city
0138F00091000000,city
0138F00094000000,city
0138C00400000000,city
0096C00260000000,city
0061H00045000000,city
0061H00046000000,city
0095J00264000000,city
0096L00070000000,city
0096L00072000000,city
0096L00073000000,city
0061M00088000000,city
0061M00096000000,city
0096L00074000000,city
0096L00080000000,city
0095F00213000000,city
0096L00150000000,city
0061H00143000000,city
0095K00224000000,city
0096G00163000000,city
0096G00164000000,city
0096G00172000000,city
0095A00162000000,city
0061M00077000000,city
0061M00079000000,city
0061S00292000000,city
0096B00234000000,city
0096G00500000000,city
0096L00109000000,city
0096L00110000000,city
0096L00111000000,city
0096L00112000000,city
0096L00113000000,city
0096L00114000000,city
0096L00116000000,city
0095A00140000000,city
0095A00143000000,city
0095A00144000000,city
0095A00145000000,city
0095A00148000000,city
0095A00151000000,city
0095A00153000000,city
0095A00155000000,city
0095A00158000000,city
0095A00161000000,city
0096G00119000000,city
0096G00120000000,city
0096G00124000000,city
0096G00128000000,city
0096G00130000000,city
0061G00166000000,city
0061G00168000000,city
0061G00175000000,city
0061G00275000000,city
0096G00136000000,city
0096G00160000000,city
0096G00162000000,city
0096L00082000000,city
0096L00083000000,city
0096L00088000000,city
0096L00095000000,city
0096L00097000000,city
0096L00100000000,city
0096L00101000000,city
0096L00102000000,city
0096L00104000000,city
0096L00106000000,city
0096M00500000000,city
0095A00135000000,city
0095A00137000000,city
0060N00083000000,city
0060N00084000000,city
0060N00085000000,city
0095F00216000000,city
0095E00119000000,city
0061L00035000000,city
0095N00390000000,city
0096M00007000000,city
0096M00010000000,city
0096M00012000000,city
0096M00016000000,city
0096M00017000000,city
0096M00018000000,city
0096M00020000000,city
0096M00024000000,city
0096M00025000000,city
0243G00144000002,city
0095N00021000000,city
0095N00022000000,city
0095N00023000000,city
0095N00029000000,city
0096M00027000000,city
0096M00060000000,city
0096H00154000000,city
0096H00248000000,city
0096H00250000000,city
0096G00001000000,city
0096G00100000000,city
0096G00105000000,city
0096G00108000000,city
0096G00109000000,city
0096G00114000000,city
0096G00117000000,city
0185S00302000000,city
0095K00111000000,city
0096L00500000000,city
0096M00001000000,city
0096M00005000000,city
0185M00062000000,city
0096M00103000000,city
0096M00106000000,city
0096R00098000000,city
0096R00100000000,city
0060N00071000000,city
0060N00074000000,city
0060N00076000000,city
0060N00078000000,city
0060N00080000000,city
0095K00079000000,city
0095K00080000000,city
0096M00198000000,city
0096M00202000000,city
0096M00069000000,city
0096M00079000000,city
0096M00080000000,city
0095P00040000000,city
0096M00082000000,city
0096M00084000000,city
0096M00085000000,city
0096M00086000000,city
0096M00099000000,city
0096H00252000000,city
0096H00259000000,city
0096H00262000000,city
0061R00032000000,city
0096R00092000000,city
0096H00274000000,city
0096H00293000000,city
0096H00294000000,city
0096H00297000000,city
0096H00320000000,city
0096H00500000000,city
0185H00202000000,city
0067H00002000000,city
0059A00167000000,city
0071K00225000000,city
0071K00239000000,city
0071K00243000000,city
0071J00028000000,city
0070G00275000000,city
0059A00256000000,city
0059A00257000000,city
0059A00258000000,city
0059A00259000000,city
0059A00261000000,city
0059A00273000000,city
0067R00039000000,city
0107M00013000000,city
0033S00173000000,city
0033S00177000000,city
0059J00197000000,city
0059J00199000000,city
0059J00200000000,city
0059J00203000000,city
0059J00205000000,city
0059J00207000000,city
0033R00264000000,city
0107M00077000000,city
0059N00175000000,city
0070E00037000000,city
0070E00039000000,city
0070E00042000000,city
0070E00043000000,city
0070E00044000000,city
0070E00045000000,city
0107M00083000000,city
0032P00007000000,city
0032P00009000000,city
0060B00071000000,city
0059A00231000000,city
0059A00246000000,city
0067R00199000000,city
0067K00153000000,city
0059A00249000000,city
0068S00002000000,city
0068S00003000000,city
0068S00005000000,city
0033S00140000000,city
0033S00146000000,city
0067P00030000000,city
0033S00170000000,city
0059E00024000000,city
0059J00180000000,city
0059J00181000000,city
0059J00182000000,city
0059J00184000000,city
0060A00193000000,city
0070A00500000000,city
0071J00110000000,city
0107M00039000000,city
0070C00330000000,city
0060A00244000000,city
0070E00024000000,city
0070E00025000000,city
0070E00026000000,city
0070E00028000000,city
0070E00031000000,city
0070J00280000000,city
0071K00064000000,city
0070J00041000000,city
0070E00085000000,city
0070E00093000000,city
0067R00186000000,city
0067R00188000000,city
0067R00191000000,city
0067R00192000000,city
0107M00125000000,city
0107M00500000000,city
0032N00063000000,city
0071B00048000000,city
0033P00200000000,city
0068H00033000000,city
0071L00002000000,city
0075S00068000000,city
0033S00302000000,city
0068M00032000000,city
0068M00042000000,city
0071E00400000000,city
0059A00275000000,city
0059A00282000000,city
0059A00300000000,city
0059A00500000000,city
0059B00007000000,city
0059B00030000000,city
0033P00288000000,city
0033P00293000000,city
0033P00295000000,city
0060A00150000000,city
0060A00153000000,city
0070E00011000000,city
0070E00012000000,city
0070E00013000000,city
0107M00025000000,city
0060D00287000000,city
0060D00290000000,city
0060D00291000000,city
0060D00293000000,city
0060D00295000000,city
0060A00189000000,city
0070E00014000000,city
0070E00015000000,city
0070E00021000000,city
0059A00027000000,city
0068M00205000000,city
0068M00206000000,city
0070C00023000000,city
0070J00009000000,city
0059E00097000000,city
0059E00101000000,city
0059E00105000000,city
0059E00109000000,city
0059E00170000000,city
0059E00172000000,city
0059E00174000000,city
0060B00035000000,city
0070E00046000000,city
0070E00047000000,city
